id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_display,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
242012,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 30, 2014",2014,"Sep 30, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,792128
242013,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 30, 2014",2014,"Sep 30, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,792180
242014,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 5, 2014",2014,"Sep 22, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,1620000
242015,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 7, 2014",2014,"Sep 19, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,1910000
242030,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 25, 2014",2014,"Aug 25, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,2800000
242031,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2014",2014,"Sep 22, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,6,1486500
242033,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 26, 2014",2014,"Sep 29, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,kuwait-turkish-participation-bk-inc-istanbul-turkey-tur,Kuwait Turkish Participation Bk Inc,Asia,Turkey,TUR,4,1745050
242034,2440,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 18, 2014",2014,"Sep 30, 2014",2014,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,4,3039206
243289,2307,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 18, 2016",2016,"Dec 28, 2016",2016,norvik-banka-jsc,"Norvik Banka, JSC","Norvik Banka, JSC",Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,24,3891515
243330,2320,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 15, 2016",2016,"Nov 21, 2016",2016,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,scotiabank-peru-lima-peru-per,Scotiabank Peru ,South America,Peru,PER,2,30443000
