id,icij_sar_id,filer_org_name_id,filer_org_name,filer_org_name_display,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
241198,3699,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 22, 2016",2016,"Dec 22, 2016",2016,deutsche-bank-ag,Deutsche Bank AG,Europe,Germany,DEU,akbank-tas-turkey-tur,Akbank Tas,Asia,Turkey,TUR,1,5952
241199,3699,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 21, 2016",2016,"Dec 21, 2016",2016,deutsche-bank-ag,Deutsche Bank AG,Europe,Germany,DEU,akbank-tas-turkey-tur,Akbank Tas,Asia,Turkey,TUR,1,34500
241284,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jan 13, 2014",2014,"Jan 13, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,citibank-espana-sa-madrid-spain-esp,Citibank Espana SA,Europe,Spain,ESP,2,600
241285,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Mar 12, 2014",2014,"Mar 12, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,citibank-na-new-york-usa-usa,Citibank N.A.,North America,United States,USA,2,600
241286,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jan 9, 2014",2014,"Jan 9, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,societe-generale-paris-france-fra,Societe Generale,Europe,France,FRA,2,600
241287,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jan 9, 2014",2014,"Jan 9, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,brd-group-societe-generale-sa-bucharest-romania-rou,BRD Group Societe Generale SA,Europe,Romania,ROU,3,900
241288,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jan 9, 2014",2014,"Jan 13, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,hellenic-bank-ltd-nicosia-cyprus-cyp,Hellenic Bank Ltd,Europe,Cyprus,CYP,2,600
241289,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jan 2, 2014",2014,"Feb 12, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,banco-bilbao-vizcaya-argentaria-sa-bilbao-spain-esp,Banco Bilbao Vizcaya Argentaria SA,Europe,Spain,ESP,3,900
241290,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Mar 12, 2014",2014,"Mar 12, 2014",2014,banca-popolare-di-milano-scarl,Banca Popolare Di Milano S.C.A.R.L.,Europe,Italy,ITA,citibank-espana-sa-madrid-spain-esp,Citibank Espana S.A.,Europe,Spain,ESP,2,600
241291,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"May 14, 2014",2014,"Jun 16, 2014",2014,italbank-international-inc,Italbank International Inc,North America,Puerto Rico,PRI,continental-dpr-finance-company-peru-per,Continental DPR Finance Company,South America,Peru,PER,5,134433.72
241292,3796,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Feb 3, 2014",2014,"May 5, 2014",2014,italbank-international-inc,Italbank International Inc,North America,Puerto Rico,PRI,continental-dpr-finance-company-peru-per,Continental DPR Finance Company,South America,Peru,PER,30,156042.22
241297,2282,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 24, 2015",2015,"Oct 5, 2015",2015,far-eastern-bank,Far Eastern Bank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,9,27000
241298,2282,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 21, 2015",2015,"Jan 22, 2016",2016,far-eastern-bank,Far Eastern Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,12,60000
241299,2282,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 10, 2015",2015,"Dec 1, 2015",2015,alfabank,Alfabank,Europe,Russia,RUS,bbva-colombia-bogota-columbia-col,Bbva Colombia,South America,Colombia,COL,7,2250
241300,2282,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 11, 2015",2015,"Dec 16, 2015",2015,alfabank,Alfabank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,4,2335
241302,2282,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 16, 2015",2015,"Oct 6, 2015",2015,ao-raiffeisenbank,AO Raiffeisenbank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,2,2220
241303,2282,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,,,,,far-eastern-bank,Far Eastern Bank,Europe,Russia,RUS,banco-del-pichincha-quito-ecuador-ecu,Banco Del Pichincha,South America,Ecuador,ECU,4,18000
241312,3775,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 2, 2014",2014,"May 2, 2014",2014,helgeland-sparebank,Helgeland Sparebank,Europe,Norway,NOR,lloyds-tsb-bank-plc-uk-gbr,Lloyds TSB Bank Plc,Europe,United Kingdom,GBR,1,1000
241318,3775,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 21, 2013",2013,"Nov 21, 2013",2013,blom-bank-sal,Blom Bank S.A.L.,Asia,Jordan,JOR,bank-of-america-na-ny-usa-usa,Bank of America N.A,North America,United States,USA,1,100000
241364,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 1, 2014",2014,"Oct 24, 2014",2014,ing-belgium-brussels-geneva-branch,ING Belgium Brussels Geneva Branch,Europe,Switzerland,CHE,aizkraukles-banka-riga-latvia-lva,Aizkraukles Banka,Europe,Latvia,LVA,3,968000
241365,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 24, 2014",2014,"Oct 24, 2014",2014,ing-belgium-brussels-geneva-branch,ING Belgium Brussels Geneva Branch,Europe,Switzerland,CHE,aizkraukles-banka-riga-latvia-lva,Aizkraukles Banka,Europe,Latvia,LVA,1,1021512
241366,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 3, 2014",2014,"Oct 29, 2014",2014,ing-belgium-brussels-geneva-branch,ING Belgium Brussels Geneva Branch,Europe,Switzerland,CHE,aizkraukles-banka-riga-latvia-lva,Aizkraukles Banka,Europe,Latvia,LVA,3,848518.75
241367,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 1, 2014",2014,"Oct 31, 2014",2014,ing-belgium-brussels-geneva-branch,ING Belgium Brussels Geneva Branch,Europe,Switzerland,CHE,aizkraukles-banka-riga-latvia-lva,Aizkraukles Banka,Europe,Latvia,LVA,4,1265473.3
241368,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 7, 2014",2014,"Oct 7, 2014",2014,aizkraukles-banka,Aizkraukles Banka,Europe,Latvia,LVA,bnp-paribas-suisse-sa-geneva-switzerland-che,Bnp Paribas Suisse SA,Europe,Switzerland,CHE,2,4880673.35
241369,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 20, 2014",2014,"Oct 20, 2014",2014,dbs-bank-ltd-singapore,DBS Bank Ltd Singapore,Asia,Singapore,SGP,ablv-bank-as-riga-latvia-lva,"ABLV Bank, AS",Europe,Latvia,LVA,1,4950000
241370,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 2, 2014",2014,"Oct 30, 2014",2014,primorye-bank,Primorye Bank,Europe,Russia,RUS,ablv-bank-as-riga-latvia-lva,"ABLV Bank, AS",Europe,Latvia,LVA,16,6225000
241371,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 10, 2014",2014,"Oct 27, 2014",2014,halyk-savings-bank-kazakhstan,Halyk Savings Bank Kazakhstan,Asia,Kazakhstan,KAZ,ablv-bank-as-riga-latvia-lva,"ABLV Bank, AS",Europe,Latvia,LVA,5,6500000
241372,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 20, 2014",2014,"Oct 20, 2014",2014,unicredit-bank-austria-ag,UniCredit Bank Austria AG,Europe,Austria,AUT,aizkraukles-banka-riga-latvia-lva,Aizkraukles Banka,Europe,Latvia,LVA,1,20000000
241373,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 6, 2014",2014,"Oct 31, 2014",2014,aizkraukles-banka,Aizkraukles Banka,Europe,Latvia,LVA,bank-vozrozhdenie-moscow-russia-rus,Bank Vozrozhdenie,Europe,Russia,RUS,8,15760000
241374,2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 1, 2014",2014,"Oct 31, 2014",2014,aizkraukles-banka,Aizkraukles Banka,Europe,Latvia,LVA,bankvozrozhdenie-moscow-russia-rus,Bankvozrozhdenie,Europe,Russia,RUS,9,21850000
241398,3705,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Oct 30, 2013",2013,"Oct 30, 2013",2013,valartis-bank,Valartis Bank,Europe,Liechtenstein,LIE,coutts-co-ltd-switzerland-che,Coutts & Co Ltd,Europe,Switzerland,CHE,1,191600
241425,3707,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jul 6, 2016",2016,"Jul 6, 2016",2016,deutsche-bank-ag,Deutsche Bank Ag,Asia,Hong Kong,HKG,bank-of-china-limited-china-chn,Bank of China Limited,Asia,China,CHN,1,183000
241426,3707,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jul 5, 2016",2016,"Jul 5, 2016",2016,deutsche-bank-ag,Deutsche Bank Ag,Asia,Hong Kong,HKG,bank-of-china-limited-china-chn,Bank of China Limited,Asia,China,CHN,1,226000
241468,2274,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 27, 2017",2017,"Feb 27, 2017",2017,primorye-bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,1,5000
241469,2274,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 9, 2017",2017,"Mar 17, 2017",2017,primorye-bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional SA,South America,Ecuador,ECU,2,8000
241470,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 31, 2016",2016,"Jun 23, 2016",2016,pjsc-bank-vostok,PJSC Bank Vostok,Europe,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,14,1439242
241471,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 20, 2016",2016,"Jun 20, 2016",2016,international-bank-of-st-petersburg,International Bank of St Petersburg,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,1,1586492
241472,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 29, 2016",2016,"Jul 29, 2016",2016,berliner-volksbank-eg,Berliner Volksbank Eg,Europe,Germany,DEU,jsc-norvikbanka-riga-latvia-lva,JSC Norvikbanka,Europe,Latvia,LVA,12,1608500
241473,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 10, 2016",2016,"Jul 29, 2016",2016,skandinaviska-enskilda-banken,Skandinaviska Enskilda Banken,Europe,Sweden,SWE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,13,1968722.27
241474,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 30, 2016",2016,"Jul 28, 2016",2016,citibank-na,Citibank N.A. ,North America,United States,USA,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,4,2005348.82
241475,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2016",2016,"Jun 27, 2016",2016,alfa-bank,Alfa Bank,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,2,5000000
241476,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 4, 2016",2016,"Jul 8, 2016",2016,banque-de-commerce-et-de-placements,Banque De Commerce Et De Placements,Europe,Switzerland,CHE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,15,5815000
241477,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 25, 2016",2016,"Jun 2, 2016",2016,norvik-banka-jsc,Norvik Banka JSC,Europe,Latvia,LVA,euroclear-bank-brussels-belgium-bel,Euroclear Bank,Europe,Belgium,BEL,2,3063200
241478,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 5, 2016",2016,"Jul 29, 2016",2016,norvik-banka-jsc,Norvik Banka JSC,Europe,Latvia,LVA,national-settlement-depository-moscow-russia-rus,National Settlement Depository,Europe,Russia,RUS,6,10390000
241479,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 17, 2016",2016,"Jul 6, 2016",2016,norvik-banka-jsc,Norvik Banka JSC,Europe,Latvia,LVA,national-settlement-depository-moscow-russia-rus,National Settlement Depository,Europe,Russia,RUS,5,6860000
241480,2489,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 16, 2016",2016,"Jul 22, 2016",2016,norvik-banka-jsc,Norvik Banka JSC,Europe,Latvia,LVA,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Europe,Russia,RUS,2,3100939.51
241557,2305,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 14, 2015",2015,"Nov 25, 2015",2015,asya-katilim-bankasi-as,Asya Katilim Bankasi A.S.,Asia,Turkey,TUR,banque-de-commerce-et-de-placements-s-a-geneva-switzerland-che,Banque De Commerce Et De Placements S A,Europe,Switzerland,CHE,9,565291.42
241616,2242,societe-generale-sa,Societe Generale SA,Societe Generale,"Jun 20, 2016",2016,"Jun 20, 2016",2016,sgpb-suisse,Sgpb Suisse,Europe,Switzerland,CHE,morgan-stanley-united-states-usa,Morgan Stanley,North America,United States,USA,,43405.27
241617,2242,societe-generale-sa,Societe Generale SA,Societe Generale,"Jun 20, 2016",2016,"Jun 20, 2016",2016,sgpb-suisse,Sgpb Suisse,Europe,Switzerland,CHE,morgan-stanley-united-states-usa,Morgan Stanley,North America,United States,USA,1,19500000
241886,2838,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Dec 13, 2013",2013,"Dec 24, 2013",2013,danske-bank-a-s-estonia-branch,Danske Bank A S Estonia Branch,Europe,Estonia,EST,banque-heritage-uruguay-sa-uruguay-ury,Banque Heritage Uruguay SA,South America,Uruguay,URY,1,154000
241950,2837,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jun 19, 2013",2013,"Jun 19, 2013",2013,moldindconbank,Moldindconbank,Europe,Moldova,MDA,trasta-komercbanka-riga-latvia-lva,Trasta Komercbanka,Europe,Latvia,LVA,1,3895000
241951,2837,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jun 19, 2013",2013,"Jun 19, 2013",2013,moldindconbank,Moldindconbank,Europe,Moldova,MDA,trasta-komercbanka-riga-latvia-lva,Trasta Komercbanka,Europe,Latvia,LVA,1,1105000
241958,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 29, 2015",2015,"Aug 17, 2015",2015,soyuz-oao,Soyuz OAO,Europe,Russia,RUS,expobank-riga-latvia-lva,Expobank,Europe,Latvia,LVA,3,955000
241959,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 6, 2015",2015,"Aug 17, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,999999.99
241960,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 17, 2015",2015,"Jul 17, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,1000000
241961,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 28, 2015",2015,"Jul 28, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,1000000
241962,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 4, 2015",2015,"Aug 4, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,kbl-european-private-bankers-sa-luxembourg-lux,Kbl European Private Bankers S.A. ,Europe,Luxembourg,LUX,1,1055229.52
241963,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 3, 2015",2015,"Aug 25, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,10,1082851.49
241964,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 17, 2015",2015,"Jul 17, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,2000000
241965,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 28, 2015",2015,"Aug 14, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,bank-audi-sal-beirut-lebanon-lbn,Bank Audi Sal,Asia,Lebanon,LBN,3,2649901
241966,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 28, 2015",2015,"Jul 28, 2015",2015,as-expobank,AS Expobank,Europe,Latvia,LVA,bank-otkritie-financial-corporation-moscow-russia-rus,Bank Otkritie Financial Corporation,Europe,Russia,RUS,1,11900000
241967,2468,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 29, 2015",2015,"Jul 29, 2015",2015,expobank,Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,68033400
241968,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2014",2014,"Aug 12, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,bnp-paribas-paris-paris-france-fra,Bnp Paribas Paris,Europe,France,FRA,38,213258.47
241970,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2014",2014,"Aug 12, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,silicon-valley-bank-santa-clara-ca-usa,Silicon Valley Bank,North America,United States,USA,6,252342.5
241972,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 29, 2014",2014,"Aug 14, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,bank-of-montreal-montreal-canada-can,Bank of Montreal,North America,Canada,CAN,11,387779.05
241973,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2014",2014,"Aug 12, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,the-royal-bank-of-canada-toronto-on-can,The Royal Bank of Canada,North America,Canada,CAN,10,410511.01
241974,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 30, 2014",2014,"Aug 14, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,ing-luxembourg-sa-luxembourg-lux,ING Luxembourg S.A.,Europe,Luxembourg,LUX,3,512987.74
241975,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 28, 2014",2014,"Aug 14, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,the-national-bank-of-kuwait-sak-kuwait-kuwait-kwt,The National Bank of Kuwait Sak,Asia,Kuwait,KWT,22,559469.41
241976,4152,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2014",2014,"Aug 14, 2014",2014,western-union-business-solutions,Western Union Business Solutions,North America,United States,USA,citibank-na-new-york-usa-usa,Citibank N.A.,North America,United States,USA,14,1643974.69
241987,2218,citigroup-inc,"Citigroup, Inc.",Citigroup,"Apr 5, 2013",2013,"Apr 5, 2013",2013,citibank-na,Citibank Na,North America,United States,USA,bank-of-america-na-usa-usa,Bank of America Na,North America,United States,USA,1,7370348.09
242000,2842,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 13, 2014",2014,"Mar 13, 2014",2014,trasta-komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,1,169356
242001,2842,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 12, 2014",2014,"Mar 12, 2014",2014,trasta-komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,1,138000
242002,2842,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 19, 2013",2013,"Apr 19, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,moldindconbank-sa-chisinau-moldova-mda,Moldindconbank SA,Europe,Moldova,MDA,1,100000
242003,2842,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 14, 2013",2013,"Mar 14, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,moldindconbank-sa-chisinau-moldova-mda,Moldindconbank SA,Europe,Moldova,MDA,1,1840000
242004,2842,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 25, 2013",2013,"Feb 25, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,moldindconbank-sa-chisinau-moldova-mda,Moldindconbank SA,Europe,Moldova,MDA,1,324504
